"","graph.type","measure","average","std.dev"
"997","small.world","closeness",0.257981564554461,0.0301984560143564
"998","small.world","closeness",0.248893820629087,0.0218091254502991
"999","small.world","closeness",0.244208528294984,0.0294903288844629
"1000","small.world","closeness",0.208012439669486,0.0323770275907004
"1001","small.world","betweenness",0.0271964543393115,0.0280255428283515
"1002","small.world","betweenness",0.0315625644197073,0.0429876612653124
"1003","small.world","betweenness",0.0344423830138116,0.0424859231892318
"1004","small.world","betweenness",0.0312059369202226,0.0361029315913244
"1005","small.world","betweenness",0.0300412286126572,0.0399465205974414
"1006","small.world","betweenness",0.0312162440733869,0.0362320956625207
"1007","small.world","betweenness",0.0307359307359307,0.0365035097196028
"1008","small.world","betweenness",0.0317604617604618,0.0351157318923486
"1009","small.world","betweenness",0.0310698824984539,0.0383761447909861
"1010","small.world","betweenness",0.0412698412698413,0.0534344286516471
"1011","small.world","betweenness",0.032562358276644,0.0286263936935215
"1012","small.world","betweenness",0.0322655122655123,0.0370706312228449
"1013","small.world","betweenness",0.0339084724799011,0.0512210820840816
"1014","small.world","betweenness",0.031245104102247,0.0473721669384468
"1015","small.world","betweenness",0.0482787054215626,0.0398042507629405
"1016","small.world","betweenness",0.0379736136878994,0.0573700076462408
"1017","small.world","betweenness",0.0363347763347763,0.0488384705516986
"1018","small.world","betweenness",0.0411667697381983,0.0452099791801586
"1019","small.world","betweenness",0.0326571840857555,0.0431902950647983
"1020","small.world","betweenness",0.0301772830344259,0.0311389942486221
"1021","small.world","betweenness",0.0304823747680891,0.0355562452874396
"1022","small.world","betweenness",0.0324386724386724,0.03354267770831
"1023","small.world","betweenness",0.0306555349412492,0.0380554750980975
"1024","small.world","betweenness",0.0295011337868481,0.0412578635205013
"1025","small.world","betweenness",0.0332982890125747,0.0424668749085043
"1026","small.world","betweenness",0.0349618635332921,0.0441773431214189
"1027","small.world","betweenness",0.0339311482168625,0.0331591541670633
"1028","small.world","betweenness",0.0309606266749124,0.0371124262559064
"1029","small.world","betweenness",0.0320284477427335,0.0347486360656377
"1030","small.world","betweenness",0.0346732632446918,0.0415112635695178
"1031","small.world","betweenness",0.0313811585240157,0.0507096434741907
"1032","small.world","betweenness",0.0286477015048444,0.0317546122871848
"1033","small.world","betweenness",0.0317851989280561,0.0373163356067616
"1034","small.world","betweenness",0.0368604411461554,0.0494808299538996
"1035","small.world","betweenness",0.0298763141620284,0.0291807002202319
"1036","small.world","betweenness",0.0296310039167182,0.0341977677163702
"1037","small.world","betweenness",0.0370810142238714,0.0516465683087669
"1038","small.world","betweenness",0.0321067821067821,0.0373807510920749
"1039","small.world","betweenness",0.035168006596578,0.0426731774311246
"1040","small.world","betweenness",0.035007215007215,0.0375601211429008
"1041","small.world","betweenness",0.0300123685837972,0.0305020937220054
"1042","small.world","betweenness",0.0296145124716553,0.0343018532477779
"1043","small.world","betweenness",0.0323933209647495,0.039266253702463
"1044","small.world","betweenness",0.0346876932591218,0.0374258613567645
"1045","small.world","betweenness",0.0323850752422181,0.034540283800825
"1046","small.world","betweenness",0.0287198515769944,0.0307635374016344
"1047","small.world","betweenness",0.0329993815708101,0.0442467171586429
"1048","small.world","betweenness",0.0360193774479489,0.0431112169687478
"1049","small.world","betweenness",0.0293733250876108,0.0353435178146078
"1050","small.world","betweenness",0.0425541125541126,0.0516937003303331
"1051","small.world","betweenness",0.0295093795093795,0.0339618144080612
"1052","small.world","betweenness",0.033323026180169,0.0533341027865785
"1053","small.world","betweenness",0.030760667903525,0.0331911800118546
"1054","small.world","betweenness",0.0336878994021851,0.0413024821712233
"1055","small.world","betweenness",0.0339847454133168,0.0292502130433342
"1056","small.world","betweenness",0.0270995670995671,0.031963991986578
"1057","small.world","betweenness",0.0337250051535766,0.0369661404997285
"1058","small.world","betweenness",0.0293197278911565,0.0334015795363284
"1059","small.world","betweenness",0.0292929292929293,0.030849522353551
"1060","small.world","betweenness",0.0402226345083488,0.0479942618008915
"1061","small.world","betweenness",0.0304061018346733,0.0368201066797268
"1062","small.world","betweenness",0.0284291898577613,0.0298184075467552
"1063","small.world","betweenness",0.0316676973819831,0.040085219178435
"1064","small.world","betweenness",0.0307235621521336,0.038653790033395
"1065","small.world","betweenness",0.0374912389198103,0.0514718439483688
"1066","small.world","betweenness",0.0335662749948464,0.0359295706332452
"1067","small.world","betweenness",0.0293671407957122,0.0334223253267801
"1068","small.world","betweenness",0.0363430220573078,0.0393270189971796
"1069","small.world","betweenness",0.0297959183673469,0.0369553076671017
"1070","small.world","betweenness",0.0371139971139971,0.0471979866615799
"1071","small.world","betweenness",0.036530612244898,0.0490040088418446
"1072","small.world","betweenness",0.0292888064316636,0.0313710494821931
"1073","small.world","betweenness",0.0410925582354154,0.063058796255712
"1074","small.world","betweenness",0.0324943310657596,0.0378771416197359
"1075","small.world","betweenness",0.0290826633683777,0.0344143277342002
"1076","small.world","betweenness",0.0317377860235003,0.0312120656129758
"1077","small.world","betweenness",0.026705833848691,0.0270332166303143
"1078","small.world","betweenness",0.0276850133992991,0.0280514361133482
"1079","small.world","betweenness",0.0380189651618223,0.0470014155624418
"1080","small.world","betweenness",0.0302061430632859,0.0339099711167509
"1081","small.world","betweenness",0.0421624407338693,0.0494767377296782
"1082","small.world","betweenness",0.0329004329004329,0.0386446869245683
"1083","small.world","betweenness",0.0315254586683158,0.0443662558059093
"1084","small.world","betweenness",0.0299835085549371,0.0372225182953777
"1085","small.world","betweenness",0.0326551226551227,0.0305261785026806
"1086","small.world","betweenness",0.0391094619666048,0.049651420838656
"1087","small.world","betweenness",0.0313337456194599,0.0404673505423766
"1088","small.world","betweenness",0.0288084930942074,0.0310647085064524
"1089","small.world","betweenness",0.0331313131313131,0.0382887740121986
"1090","small.world","betweenness",0.0318470418470418,0.0334181714591584
"1091","small.world","betweenness",0.0383776540919398,0.0436093169651313
"1092","small.world","betweenness",0.0268645640074212,0.0300132566468775
"1093","small.world","betweenness",0.0294454751597609,0.0370706850822963
"1094","small.world","betweenness",0.0390620490620491,0.0502583151585135
"1095","small.world","betweenness",0.0332900432900433,0.0397023897048629
"1096","small.world","betweenness",0.0324056895485467,0.0353256450208143
"1097","small.world","betweenness",0.0298907441764585,0.0327668531600492
"1098","small.world","betweenness",0.0311049268192125,0.0306666349989853
"1099","small.world","betweenness",0.0321315192743764,0.0460478971869297
"1100","small.world","betweenness",0.0400515357658215,0.0380042957835861
"1101","small.world","clustering",0.595357142857143,0.0713917186209332
"1102","small.world","clustering",0.603095238095238,0.0750107835609466
"1103","small.world","clustering",0.611492063492064,0.0648828044024979
"1104","small.world","clustering",0.604634920634921,0.063919389288057
"1105","small.world","clustering",0.593888888888889,0.0759406729405814
"1106","small.world","clustering",0.59984126984127,0.0662762374994984
"1107","small.world","clustering",0.596825396825397,0.0745151097714257
"1108","small.world","clustering",0.603333333333333,0.0663774389831696
"1109","small.world","clustering",0.600333333333333,0.0686535558725523
"1110","small.world","clustering",0.630634920634921,0.0463037855551678
"1111","small.world","clustering",0.595214285714286,0.0658946433392558
"1112","small.world","clustering",0.614095238095238,0.0518951630718202
"1113","small.world","clustering",0.610396825396825,0.0590943838599441
"1114","small.world","clustering",0.610190476190476,0.061722341946509
"1115","small.world","clustering",0.623452380952381,0.0489430826762466
"1116","small.world","clustering",0.630547619047619,0.0424410011220115
"1117","small.world","clustering",0.609142857142857,0.0586049521413745
"1118","small.world","clustering",0.631984126984127,0.0371297712134877
"1119","small.world","clustering",0.606357142857143,0.0653116779253106
"1120","small.world","clustering",0.598928571428571,0.0672873954402552
"1121","small.world","clustering",0.59581746031746,0.0684894810151483
"1122","small.world","clustering",0.604285714285714,0.0645974602538256
"1123","small.world","clustering",0.604801587301587,0.0614554695619221
"1124","small.world","clustering",0.606333333333333,0.0707618555613001
"1125","small.world","clustering",0.60631746031746,0.0642836774242485
"1126","small.world","clustering",0.621349206349206,0.0517924903897171
"1127","small.world","clustering",0.619087301587302,0.0551316167531655
"1128","small.world","clustering",0.59797619047619,0.068150453681136
"1129","small.world","clustering",0.607611111111111,0.0618415309793694
"1130","small.world","clustering",0.612896825396825,0.0565160533710645
"1131","small.world","clustering",0.614333333333333,0.0608730958306705
"1132","small.world","clustering",0.589047619047619,0.0740683190233266
"1133","small.world","clustering",0.616031746031746,0.0536685649560509
"1134","small.world","clustering",0.618095238095238,0.0534220061164744
"1135","small.world","clustering",0.606111111111111,0.0600667875382214
"1136","small.world","clustering",0.605753968253968,0.0659192524785588
"1137","small.world","clustering",0.623920634920635,0.0476528419445947
"1138","small.world","clustering",0.609365079365079,0.0650910957411784
"1139","small.world","clustering",0.613809523809524,0.0558721139898351
"1140","small.world","clustering",0.609166666666667,0.0739655439901144
"1141","small.world","clustering",0.600674603174603,0.0697239616181727
"1142","small.world","clustering",0.607373015873016,0.0623959716385833
"1143","small.world","clustering",0.61234126984127,0.0576758601527709
"1144","small.world","clustering",0.617420634920635,0.0523633825922329
"1145","small.world","clustering",0.613253968253968,0.0555538949338379
"1146","small.world","clustering",0.588611111111111,0.0695467077269651
"1147","small.world","clustering",0.60797619047619,0.0590618463924092
"1148","small.world","clustering",0.606825396825397,0.0647931661777658
"1149","small.world","clustering",0.602214285714286,0.0702390844072604
"1150","small.world","clustering",0.630714285714286,0.0364867558861141
"1151","small.world","clustering",0.610476190476191,0.0616870036906806
"1152","small.world","clustering",0.618055555555556,0.056501979421829
"1153","small.world","clustering",0.593761904761905,0.0767038198477962
"1154","small.world","clustering",0.617222222222222,0.0588193036640184
"1155","small.world","clustering",0.616880952380952,0.0544300493382434
"1156","small.world","clustering",0.567777777777778,0.0858458660241019
"1157","small.world","clustering",0.605476190476191,0.0634398835607864
"1158","small.world","clustering",0.603492063492064,0.0664104040406255
"1159","small.world","clustering",0.598452380952381,0.0694566287210756
"1160","small.world","clustering",0.620674603174603,0.0533235853828988
"1161","small.world","clustering",0.608730158730159,0.0587288587144706
"1162","small.world","clustering",0.597722222222222,0.0739089459360918
"1163","small.world","clustering",0.596047619047619,0.0706160455997765
"1164","small.world","clustering",0.611896825396825,0.0608038303856435
"1165","small.world","clustering",0.614039682539683,0.0538764196871277
"1166","small.world","clustering",0.593206349206349,0.0737193733996715
"1167","small.world","clustering",0.598365079365079,0.068688822470909
"1168","small.world","clustering",0.600960317460317,0.0677990716584369
"1169","small.world","clustering",0.607666666666667,0.0684479775650434
"1170","small.world","clustering",0.621825396825397,0.0560018378970375
"1171","small.world","clustering",0.620793650793651,0.0489217097987181
"1172","small.world","clustering",0.589166666666667,0.0681732294069629
"1173","small.world","clustering",0.618801587301587,0.0448063972257164
"1174","small.world","clustering",0.605595238095238,0.0656060775333821
"1175","small.world","clustering",0.583547619047619,0.084586676016589
"1176","small.world","clustering",0.60984126984127,0.0558806539665281
"1177","small.world","clustering",0.580833333333333,0.074178478525705
"1178","small.world","clustering",0.595833333333333,0.0683664236664953
"1179","small.world","clustering",0.622619047619048,0.0478772195518549
"1180","small.world","clustering",0.606865079365079,0.0582645784597678
"1181","small.world","clustering",0.623690476190476,0.0456198607436162
"1182","small.world","clustering",0.59984126984127,0.066496668203184
"1183","small.world","clustering",0.619349206349206,0.0614079731999557
"1184","small.world","clustering",0.606079365079365,0.0639223256064064
"1185","small.world","clustering",0.60984126984127,0.0555809740517946
"1186","small.world","clustering",0.605436507936508,0.0644968568236898
"1187","small.world","clustering",0.596952380952381,0.0725470234775457
"1188","small.world","clustering",0.590261904761905,0.0704232293779442
"1189","small.world","clustering",0.613333333333333,0.0557736391585177
"1190","small.world","clustering",0.613333333333333,0.0599095512409755
"1191","small.world","clustering",0.610357142857143,0.05512353784171
"1192","small.world","clustering",0.584857142857143,0.0733132507221341
"1193","small.world","clustering",0.587380952380952,0.0766953155316508
"1194","small.world","clustering",0.632134920634921,0.0406651621511878
"1195","small.world","clustering",0.614285714285714,0.0534484392753284
"1196","small.world","clustering",0.605547619047619,0.0609524451483749
"1197","small.world","clustering",0.584111111111111,0.0799499039572956
"1198","small.world","clustering",0.604484126984127,0.0643185519964788
"1199","small.world","clustering",0.608333333333333,0.0636384495736499
"1200","small.world","clustering",0.619801587301587,0.0534445554920592
"1201","rank.small.world","degree",0.0404040404040404,0.0142849854785161
"1202","rank.small.world","degree",0.0404040404040404,0.0164948804227823
"1203","rank.small.world","degree",0.0404040404040404,0.0140668812893493
"1204","rank.small.world","degree",0.0404040404040404,0.0153961142821663
"1205","rank.small.world","degree",0.0404040404040404,0.0155294164603193
"1206","rank.small.world","degree",0.0404040404040404,0.0128412469932066
"1207","rank.small.world","degree",0.0404040404040404,0.0149201807247676
"1208","rank.small.world","degree",0.0404040404040404,0.0140668812893493
"1209","rank.small.world","degree",0.0404040404040404,0.0145707134807614
"1210","rank.small.world","degree",0.0404040404040404,0.0140668812893493
"1211","rank.small.world","degree",0.0404040404040404,0.0147813853292313
"1212","rank.small.world","degree",0.0404040404040404,0.0131583625712915
"1213","rank.small.world","degree",0.0404040404040404,0.0163694422493063
"1214","rank.small.world","degree",0.0404040404040404,0.0157926456559711
"1215","rank.small.world","degree",0.0404040404040404,0.0169265951180881
"1216","rank.small.world","degree",0.0404040404040404,0.0167429376567828
"1217","rank.small.world","degree",0.0404040404040404,0.0152616478265294
"1218","rank.small.world","degree",0.0404040404040404,0.0169873730339903
"1219","rank.small.world","degree",0.0404040404040404,0.0153961142821663
"1220","rank.small.world","degree",0.0404040404040404,0.0156615840899492
"1221","rank.small.world","degree",0.0404040404040404,0.0141399564890739
"1222","rank.small.world","degree",0.0404040404040404,0.0155956402851019
"1223","rank.small.world","degree",0.0404040404040404,0.0149890964759049
"1224","rank.small.world","degree",0.0404040404040404,0.0155294164603193
"1225","rank.small.world","degree",0.0404040404040404,0.0145707134807614
"1226","rank.small.world","degree",0.0404040404040404,0.0157272513972025
"1227","rank.small.world","degree",0.0404040404040404,0.0158577702442469
"1228","rank.small.world","degree",0.0404040404040404,0.0149890964759049
"1229","rank.small.world","degree",0.0404040404040404,0.0156615840899492
"1230","rank.small.world","degree",0.0404040404040404,0.0135443201039716
"1231","rank.small.world","degree",0.0404040404040404,0.0159872235778397
"1232","rank.small.world","degree",0.0404040404040404,0.0174659842273488
"1233","rank.small.world","degree",0.0404040404040404,0.0164948804227823
"1234","rank.small.world","degree",0.0404040404040404,0.0161794616301224
"1235","rank.small.world","degree",0.0404040404040404,0.0141399564890739
"1236","rank.small.world","degree",0.0404040404040404,0.0152616478265294
"1237","rank.small.world","degree",0.0404040404040404,0.0153290284977642
"1238","rank.small.world","degree",0.0404040404040404,0.015462909017833
"1239","rank.small.world","degree",0.0404040404040404,0.0166193718524619
"1240","rank.small.world","degree",0.0404040404040404,0.0151939683452597
"1241","rank.small.world","degree",0.0404040404040404,0.0161156370751003
"1242","rank.small.world","degree",0.0404040404040404,0.0157272513972025
"1243","rank.small.world","degree",0.0404040404040404,0.0134680134680135
"1244","rank.small.world","degree",0.0404040404040404,0.0157272513972025
"1245","rank.small.world","degree",0.0404040404040404,0.0143569505963374
"1246","rank.small.world","degree",0.0404040404040404,0.0143569505963374
"1247","rank.small.world","degree",0.0404040404040404,0.0137707032497117
"1248","rank.small.world","degree",0.0404040404040404,0.0139195800439572
"1249","rank.small.world","degree",0.0404040404040404,0.0157926456559711
"1250","rank.small.world","degree",0.0404040404040404,0.0156615840899492
"1251","rank.small.world","degree",0.0404040404040404,0.0139934244881083
"1252","rank.small.world","degree",0.0404040404040404,0.0155956402851019
"1253","rank.small.world","degree",0.0404040404040404,0.0126797154436535
"1254","rank.small.world","degree",0.0404040404040404,0.0156615840899492
"1255","rank.small.world","degree",0.0404040404040404,0.0175836016116867
"1256","rank.small.world","degree",0.0404040404040404,0.0152616478265294
"1257","rank.small.world","degree",0.0404040404040404,0.014499809344753
"1258","rank.small.world","degree",0.0404040404040404,0.0151939683452597
"1259","rank.small.world","degree",0.0404040404040404,0.0156615840899492
"1260","rank.small.world","degree",0.0404040404040404,0.015462909017833
"1261","rank.small.world","degree",0.0404040404040404,0.0156615840899492
"1262","rank.small.world","degree",0.0404040404040404,0.0155956402851019
"1263","rank.small.world","degree",0.0404040404040404,0.0150576968181804
"1264","rank.small.world","degree",0.0404040404040404,0.0149890964759049
"1265","rank.small.world","degree",0.0404040404040404,0.0155956402851019
"1266","rank.small.world","degree",0.0404040404040404,0.0168043798363156
"1267","rank.small.world","degree",0.0404040404040404,0.0147813853292313
"1268","rank.small.world","degree",0.0404040404040404,0.0163063613123565
"1269","rank.small.world","degree",0.0404040404040404,0.0177004374591992
"1270","rank.small.world","degree",0.0404040404040404,0.0162430353981287
"1271","rank.small.world","degree",0.0404040404040404,0.0147813853292313
"1272","rank.small.world","degree",0.0404040404040404,0.0151259860429824
"1273","rank.small.world","degree",0.0404040404040404,0.0137707032497117
"1274","rank.small.world","degree",0.0404040404040404,0.0151259860429824
"1275","rank.small.world","degree",0.0404040404040404,0.0155294164603193
"1276","rank.small.world","degree",0.0404040404040404,0.0145707134807614
"1277","rank.small.world","degree",0.0404040404040404,0.0148509451738086
"1278","rank.small.world","degree",0.0404040404040404,0.0145707134807614
"1279","rank.small.world","degree",0.0404040404040404,0.0161156370751003
"1280","rank.small.world","degree",0.0404040404040404,0.0143569505963374
"1281","rank.small.world","degree",0.0404040404040404,0.0153290284977642
"1282","rank.small.world","degree",0.0404040404040404,0.0149201807247676
"1283","rank.small.world","degree",0.0404040404040404,0.015462909017833
"1284","rank.small.world","degree",0.0404040404040404,0.0142126559733626
"1285","rank.small.world","degree",0.0404040404040404,0.0135443201039716
"1286","rank.small.world","degree",0.0404040404040404,0.0157926456559711
"1287","rank.small.world","degree",0.0404040404040404,0.0160515587415083
"1288","rank.small.world","degree",0.0404040404040404,0.0149890964759049
"1289","rank.small.world","degree",0.0404040404040404,0.0163694422493063
"1290","rank.small.world","degree",0.0404040404040404,0.0158577702442469
"1291","rank.small.world","degree",0.0404040404040404,0.0147114965909984
"1292","rank.small.world","degree",0.0404040404040404,0.0151939683452597
"1293","rank.small.world","degree",0.0404040404040404,0.0144285567791768
"1294","rank.small.world","degree",0.0404040404040404,0.0144285567791768
"1295","rank.small.world","degree",0.0404040404040404,0.0162430353981287
"1296","rank.small.world","degree",0.0404040404040404,0.0157272513972025
"1297","rank.small.world","degree",0.0404040404040404,0.0156615840899492
"1298","rank.small.world","degree",0.0404040404040404,0.0147114965909984
"1299","rank.small.world","degree",0.0404040404040404,0.0142126559733626
"1300","rank.small.world","degree",0.0404040404040404,0.0143569505963374
"1301","rank.small.world","closeness",0.132990641849224,0.0238738801602496
"1302","rank.small.world","closeness",0.1300103102931,0.0254357353877737
"1303","rank.small.world","closeness",0.119972806298526,0.0235304189674771
"1304","rank.small.world","closeness",0.120331565117739,0.0224251573352978
"1305","rank.small.world","closeness",0.127352007820507,0.0237945070240993
"1306","rank.small.world","closeness",0.126667413591433,0.0238209581555756
"1307","rank.small.world","closeness",0.135127407255362,0.0271192622970975
"1308","rank.small.world","closeness",0.128582530793918,0.0257773825321857
"1309","rank.small.world","closeness",0.122307884596696,0.0238879932124692
"1310","rank.small.world","closeness",0.128304744292657,0.0252912835904457
"1311","rank.small.world","closeness",0.128377855831602,0.0239643060858306
"1312","rank.small.world","closeness",0.110095498716979,0.0207191329799054
"1313","rank.small.world","closeness",0.126241884427854,0.0245675265150841
"1314","rank.small.world","closeness",0.126412632550947,0.0233063146218311
"1315","rank.small.world","closeness",0.121955385632613,0.0241444873723654
"1316","rank.small.world","closeness",0.127193187063893,0.0235909892090932
"1317","rank.small.world","closeness",0.116308470168551,0.0224412371449212
"1318","rank.small.world","closeness",0.132120882804594,0.0249597152300168
"1319","rank.small.world","closeness",0.123303689126783,0.0241011304597287
"1320","rank.small.world","closeness",0.127504798558519,0.025426199057965
"1321","rank.small.world","closeness",0.122200009279459,0.0224224605870033
"1322","rank.small.world","closeness",0.120960495463836,0.0232946211842723
"1323","rank.small.world","closeness",0.135321091435237,0.0260429427489998
"1324","rank.small.world","closeness",0.13310509629556,0.0244682929979142
"1325","rank.small.world","closeness",0.123449644460155,0.0241141123043297
"1326","rank.small.world","closeness",0.115120396426311,0.0204182676118518
"1327","rank.small.world","closeness",0.121602326928848,0.0227793932824255
"1328","rank.small.world","closeness",0.119469489577043,0.022584978994059
"1329","rank.small.world","closeness",0.125561724886978,0.0235367948889599
"1330","rank.small.world","closeness",0.119317702583782,0.0237008533278402
"1331","rank.small.world","closeness",0.134412897410507,0.0247241280601004
"1332","rank.small.world","closeness",0.1265626860114,0.0232270908897193
"1333","rank.small.world","closeness",0.126097334458493,0.023203911041677
"1334","rank.small.world","closeness",0.124730841632244,0.0226967727069311
"1335","rank.small.world","closeness",0.1231551580807,0.0239112389459544
"1336","rank.small.world","closeness",0.118409096332949,0.0210829641913737
"1337","rank.small.world","closeness",0.128869404832832,0.0240227495189871
"1338","rank.small.world","closeness",0.124324900082446,0.0239074740268597
"1339","rank.small.world","closeness",0.12709566710455,0.0252348914577238
"1340","rank.small.world","closeness",0.130282479156866,0.0252023922216437
"1341","rank.small.world","closeness",0.11656789392592,0.0224255965209002
"1342","rank.small.world","closeness",0.133444069173536,0.0261983890953741
"1343","rank.small.world","closeness",0.12749233915938,0.0247117531905734
"1344","rank.small.world","closeness",0.127996887296561,0.0249495892211649
"1345","rank.small.world","closeness",0.130996284459807,0.0241866833069278
"1346","rank.small.world","closeness",0.116876506533017,0.0226043613121769
"1347","rank.small.world","closeness",0.133967895046639,0.0258000607704846
"1348","rank.small.world","closeness",0.126315485411921,0.0224887278052314
"1349","rank.small.world","closeness",0.125515983291228,0.0226221928755912
"1350","rank.small.world","closeness",0.12295022195943,0.0243492846536248
"1351","rank.small.world","closeness",0.12111705758578,0.0231853588436447
"1352","rank.small.world","closeness",0.123787361084774,0.0226366951558154
"1353","rank.small.world","closeness",0.118956212695022,0.0213231458771254
"1354","rank.small.world","closeness",0.0385186440219285,0.0122602618380959
"1355","rank.small.world","closeness",0.120548450388847,0.0236525972798055
"1356","rank.small.world","closeness",0.123543065873139,0.0244986215398127
"1357","rank.small.world","closeness",0.121967301820648,0.0229413165604368
"1358","rank.small.world","closeness",0.132077618890986,0.0234785699432994
"1359","rank.small.world","closeness",0.12973035852856,0.025133978554305
"1360","rank.small.world","closeness",0.119375118526628,0.0214498461822644
"1361","rank.small.world","closeness",0.13553226540794,0.0264864833751264
"1362","rank.small.world","closeness",0.11852781706659,0.0207930026027892
"1363","rank.small.world","closeness",0.126249591015865,0.02371419316803
"1364","rank.small.world","closeness",0.125331707201795,0.0245910414683236
"1365","rank.small.world","closeness",0.114351632029412,0.0210105842941829
"1366","rank.small.world","closeness",0.124811230696798,0.0240588495452005
"1367","rank.small.world","closeness",0.125761933968523,0.0249026282247653
"1368","rank.small.world","closeness",0.121174135630665,0.0231429291717577
"1369","rank.small.world","closeness",0.124830397711736,0.0223562569159713
"1370","rank.small.world","closeness",0.128102617567177,0.0253834468036003
"1371","rank.small.world","closeness",0.11534923853022,0.0222460800957049
"1372","rank.small.world","closeness",0.131319051372649,0.0249472714274793
"1373","rank.small.world","closeness",0.118425553670338,0.0229122871943533
"1374","rank.small.world","closeness",0.125710050128552,0.021960232761871
"1375","rank.small.world","closeness",0.124799707124722,0.0246724965702878
"1376","rank.small.world","closeness",0.118717572700713,0.0227455030202317
"1377","rank.small.world","closeness",0.123206840291728,0.0239622028408921
"1378","rank.small.world","closeness",0.121155493621915,0.0229016606848344
"1379","rank.small.world","closeness",0.125557276320636,0.0251656285369528
"1380","rank.small.world","closeness",0.122532585062797,0.0235951795188111
"1381","rank.small.world","closeness",0.120930706495802,0.0230481346341062
"1382","rank.small.world","closeness",0.122973102956735,0.0233179397669286
"1383","rank.small.world","closeness",0.128312076202966,0.0231369687010434
"1384","rank.small.world","closeness",0.131197102357596,0.0242235844995238
"1385","rank.small.world","closeness",0.12844114623527,0.0242698464117433
"1386","rank.small.world","closeness",0.118761379512455,0.0240534031980508
"1387","rank.small.world","closeness",0.11808145765091,0.0247292341699182
"1388","rank.small.world","closeness",0.126610791330614,0.0226270342456911
"1389","rank.small.world","closeness",0.115868975587205,0.0215617371737715
"1390","rank.small.world","closeness",0.119273036251247,0.0233969985101232
"1391","rank.small.world","closeness",0.128171245173642,0.0249491474610373
"1392","rank.small.world","closeness",0.129558351130117,0.0239686210153121
"1393","rank.small.world","closeness",0.123719460462424,0.023646452624311
"1394","rank.small.world","closeness",0.124775673928132,0.0232852187615953
"1395","rank.small.world","closeness",0.117408762389455,0.0220918032117479
"1396","rank.small.world","closeness",0.131822874477083,0.0242917969830572
"1397","rank.small.world","closeness",0.116387818803654,0.0225178947779478
"1398","rank.small.world","closeness",0.117066542178254,0.0225461675360936
"1399","rank.small.world","closeness",0.132127083155687,0.025627789944036
"1400","rank.small.world","closeness",0.023892038412953,0.0065855849896757
"1401","rank.small.world","betweenness",0.0691238919810348,0.100320239663276
"1402","rank.small.world","betweenness",0.0715749330035044,0.101269264706735
"1403","rank.small.world","betweenness",0.0784662956091528,0.102505142050546
"1404","rank.small.world","betweenness",0.0777757163471449,0.12025353815441
"1405","rank.small.world","betweenness",0.0728530199958771,0.0948593192562135
"1406","rank.small.world","betweenness",0.073426097711812,0.103174495846426
"1407","rank.small.world","betweenness",0.0686147186147186,0.0944655284849289
"1408","rank.small.world","betweenness",0.0727870542156256,0.100514016167135
"1409","rank.small.world","betweenness",0.0766872809729953,0.105442039302513
"1410","rank.small.world","betweenness",0.0727293341579056,0.0897206824520706
"1411","rank.small.world","betweenness",0.0721995464852608,0.0978556693229351
"1412","rank.small.world","betweenness",0.0860111317254175,0.112470346465867
"1413","rank.small.world","betweenness",0.0738816738816739,0.0950546463364607
"1414","rank.small.world","betweenness",0.0734467120181406,0.0966130515653303
"1415","rank.small.world","betweenness",0.0770191713048856,0.112240029338205
"1416","rank.small.world","betweenness",0.0729066171923315,0.108456051943593
"1417","rank.small.world","betweenness",0.0809915481344053,0.104888433009976
"1418","rank.small.world","betweenness",0.07002886002886,0.113275974034089
"1419","rank.small.world","betweenness",0.0759863945578231,0.0935517533202958
"1420","rank.small.world","betweenness",0.073308596165739,0.0972508875513424
"1421","rank.small.world","betweenness",0.0764069264069264,0.111447237044645
"1422","rank.small.world","betweenness",0.0775324675324675,0.111449288273829
"1423","rank.small.world","betweenness",0.0682251082251082,0.0924164962354729
"1424","rank.small.world","betweenness",0.0692578849721707,0.10606417475338
"1425","rank.small.world","betweenness",0.0758400329828901,0.113714005380838
"1426","rank.small.world","betweenness",0.0814533085961657,0.126474281529044
"1427","rank.small.world","betweenness",0.0768542568542568,0.125415773547402
"1428","rank.small.world","betweenness",0.0784601113172542,0.104559400654484
"1429","rank.small.world","betweenness",0.0741352298495156,0.101313723424963
"1430","rank.small.world","betweenness",0.0789321789321789,0.113548364703132
"1431","rank.small.world","betweenness",0.068418882704597,0.109519660083097
"1432","rank.small.world","betweenness",0.073279736136879,0.0992211837878116
"1433","rank.small.world","betweenness",0.0736734693877551,0.112867408021488
"1434","rank.small.world","betweenness",0.0744300144300144,0.106482288273169
"1435","rank.small.world","betweenness",0.0760070088641517,0.110573944187177
"1436","rank.small.world","betweenness",0.0789198103483818,0.123110713235753
"1437","rank.small.world","betweenness",0.0720078334364049,0.107993326870198
"1438","rank.small.world","betweenness",0.0751123479694908,0.111945135725166
"1439","rank.small.world","betweenness",0.073558029272315,0.111325409509022
"1440","rank.small.world","betweenness",0.0713378684807256,0.086516224075378
"1441","rank.small.world","betweenness",0.0807977736549165,0.110730723918266
"1442","rank.small.world","betweenness",0.0695031952174809,0.0953973195871301
"1443","rank.small.world","betweenness",0.0730735930735931,0.0925003984558251
"1444","rank.small.world","betweenness",0.0728159142444857,0.100436393387793
"1445","rank.small.world","betweenness",0.0705153576582148,0.120787246749955
